Nucleo;Codtalhao;Ciclo;Rotacao;NumParcela;NumMedicao;CodTipoInventario;AnoRef;NumArvore;Arvore;SituacaoFuste;DescSituacaoFuste;Dap;AltMed
SP1;51B041;1;2;1;2;3;1999;4;3;N;Normal;9;13
SP1;51B041;1;2;1;2;3;1999;10;6;N;Normal;10;NA
SP1;51B041;1;2;1;2;3;1999;16;12;F;Falha Plantio;NA;NA
SP1;51B041;1;2;1;2;3;1999;22;18;T;Falha Brotacao ;NA;NA
SP1;51B041;1;2;1;2;3;1999;28;23;T;Falha Brotacao ;NA;NA
SP1;51B041;1;2;1;2;3;1999;34;28;T;Falha Brotacao ;NA;NA
SP1;51B041;1;2;1;2;3;1999;40;34;T;Falha Brotacao ;NA;NA
SP1;51B041;1;2;1;2;3;1999;46;40;N;Normal;7;NA
SP1;51B041;1;2;1;2;3;1999;52;45;T;Falha Brotacao ;NA;NA
SP1;51B041;1;2;1;2;3;1999;58;50;F;Falha Plantio;NA;NA
SP1;51B041;1;2;1;2;3;1999;64;55;N;Normal;6;NA
SP1;51B041;1;2;1;3;3;2000;6;4;N;Normal;12,5;19,5
SP1;51B041;1;2;1;3;3;2000;12;8;N;Normal;11,30000019;NA
SP1;51B041;1;2;1;3;3;2000;18;14;T;Falha Brotacao ;NA;NA
SP1;51B041;1;2;1;3;3;2000;24;20;T;Falha Brotacao ;NA;NA
SP1;51B041;1;2;1;3;3;2000;30;25;T;Falha Brotacao ;NA;NA
SP1;51B041;1;2;1;3;3;2000;36;30;T;Falha Brotacao ;NA;NA
SP1;51B041;1;2;1;3;3;2000;42;36;H;Dominante;15,60000038;20
SP1;51B041;1;2;1;3;3;2000;48;41;T;Falha Brotacao ;NA;NA
SP1;51B041;1;2;1;3;3;2000;54;47;N;Normal;11,60000038;NA
SP1;51B041;1;2;1;3;3;2000;60;52;T;Falha Brotacao ;NA;NA
SP1;51B041;1;2;1;4;3;2001;2;2;F;Falha Plantio;NA;NA
SP1;51B041;1;2;1;4;3;2001;8;5;H;Dominante;18,5;25,20000076
SP1;51B041;1;2;1;4;3;2001;14;9;N;Normal;9,300000191;NA
SP1;51B041;1;2;1;4;3;2001;20;15;T;Falha Brotacao ;NA;NA
SP1;51B041;1;2;1;4;3;2001;26;21;T;Falha Brotacao ;NA;NA
SP1;51B041;1;2;1;4;3;2001;32;26;N;Normal;8,800000191;NA
SP1;51B041;1;2;1;4;3;2001;38;31;T;Falha Brotacao ;NA;NA
SP1;51B041;1;2;1;4;3;2001;44;37;F;Falha Plantio;NA;NA
SP1;51B041;1;2;1;4;3;2001;50;42;T;Falha Brotacao ;NA;NA
SP1;51B041;1;2;1;4;3;2001;56;47;N;Normal;15,19999981;NA
SP1;51B041;1;2;1;4;3;2001;62;53;F;Falha Plantio;NA;NA
SP1;51B041;1;2;1;5;3;2002;3;3;N;Normal;6;11,19999981
SP1;51B041;1;2;1;5;3;2002;9;6;N;Normal;11,5;23,29999924
SP1;51B041;1;2;1;5;3;2002;15;10;T;Falha Brotacao ;NA;NA
SP1;51B041;1;2;1;5;3;2002;21;16;T;Falha Brotacao ;NA;NA
SP1;51B041;1;2;1;5;3;2002;27;22;N;Normal;13;NA
SP1;51B041;1;2;1;5;3;2002;33;26;N;Normal;15;NA
SP1;51B041;1;2;1;5;3;2002;39;32;N;Normal;17;NA
SP1;51B041;1;2;1;5;3;2002;45;38;F;Falha Plantio;NA;NA
SP1;51B041;1;2;1;5;3;2002;51;43;N;Normal;5,5;NA
SP1;51B041;1;2;1;5;3;2002;57;47;N;Normal;15,5;NA
SP1;51B041;1;2;1;5;3;2002;63;53;F;Falha Plantio;NA;NA
SP1;51B041;1;2;1;6;3;2003;3;3;N;Normal;7,199999809;12,80000019
SP1;51B041;1;2;1;6;3;2003;9;6;N;Normal;11,69999981;24
SP1;51B041;1;2;1;6;3;2003;15;10;T;Falha Brotacao ;NA;NA
SP1;51B041;1;2;1;6;3;2003;21;16;F;Falha Plantio;NA;NA
SP1;51B041;1;2;1;6;3;2003;27;22;N;Normal;13,69999981;NA
SP1;51B041;1;2;1;6;3;2003;33;26;N;Normal;15,80000019;NA
SP1;51B041;1;2;1;6;3;2003;39;32;N;Normal;18,10000038;NA
SP1;51B041;1;2;1;6;3;2003;45;38;F;Falha Plantio;NA;NA
SP1;51B041;1;2;1;6;3;2003;51;43;N;Normal;9,399999619;NA
SP1;51B041;1;2;1;6;3;2003;57;47;N;Normal;16,89999962;NA
SP1;51B041;1;2;1;6;3;2003;63;53;F;Falha Plantio;NA;NA
SP1;51B041;2;1;1;2;3;2007;3;3;N;Normal;11,6;18,9
SP1;51B041;2;1;1;2;3;2007;9;9;F;Falha Plantio;NA;NA
SP1;51B041;2;1;1;2;3;2007;15;15;N;Normal;9,1;NA
SP1;51B041;2;1;1;2;3;2007;21;21;N;Normal;8,2;NA
SP1;51B041;2;1;1;2;3;2007;27;27;N;Normal;12,3;NA
SP1;51B041;2;1;1;2;3;2007;33;33;N;Normal;11,3;NA
SP1;51B041;2;1;1;2;3;2007;39;39;F;Falha Plantio;NA;NA
SP1;51B041;2;1;1;2;3;2007;45;45;F;Falha Plantio;NA;NA
SP1;51B041;2;1;1;2;3;2007;51;51;N;Normal;10;NA
SP1;51B041;2;1;1;3;3;2008;2;2;N;Normal;13,7;22
SP1;51B041;2;1;1;3;3;2008;8;8;N;Normal;9,2;15,5
SP1;51B041;2;1;1;3;3;2008;14;14;N;Normal;12,8;NA
SP1;51B041;2;1;1;3;3;2008;20;20;N;Normal;10,2;NA
SP1;51B041;2;1;1;3;3;2008;26;26;D;Dominada ;NA;NA
SP1;51B041;2;1;1;3;3;2008;32;32;N;Normal;12,6;NA
SP1;51B041;2;1;1;3;3;2008;38;38;H;Dominante;16,1;24,8
SP1;51B041;2;1;1;3;3;2008;44;44;H;Dominante;16,6;23,2
SP1;51B041;2;1;1;3;3;2008;50;50;N;Normal;9,6;NA
SP1;51B041;2;1;1;4;3;2009;1;1;N;Normal;15,6;24,2
SP1;51B041;2;1;1;4;3;2009;7;7;N;Normal;12,4;20,9
SP1;51B041;2;1;1;4;3;2009;13;13;N;Normal;12,1;NA
SP1;51B041;2;1;1;4;3;2009;19;19;N;Normal;10,2;NA
SP1;51B041;2;1;1;4;3;2009;25;25;N;Normal;14,4;NA
SP1;51B041;2;1;1;4;3;2009;31;31;H;Dominante;17,1;24,9
SP1;51B041;2;1;1;4;3;2009;37;37;F;Falha Plantio;NA;NA
SP1;51B041;2;1;1;4;3;2009;43;43;N;Normal;10,1;NA
SP1;51B041;2;1;1;4;3;2009;49;49;N;Normal;11,1;NA
SP1;51B041;2;1;1;4;3;2009;55;55;D;Dominada ;NA;NA
SP1;51B041;2;1;1;5;3;2010;6;6;N;Normal;7,6;14,7
SP1;51B041;2;1;1;5;3;2010;12;12;N;Normal;8,3;NA
SP1;51B041;2;1;1;5;3;2010;18;18;N;Normal;10,8;NA
SP1;51B041;2;1;1;5;3;2010;24;24;N;Normal;10,3;NA
SP1;51B041;2;1;1;5;3;2010;30;30;N;Normal;11,5;NA
SP1;51B041;2;1;1;5;3;2010;36;36;N;Normal;19,1;NA
SP1;51B041;2;1;1;5;3;2010;42;42;N;Normal;16,4;NA
SP1;51B041;2;1;1;5;3;2010;48;48;N;Normal;12,1;NA
SP1;51B041;2;1;1;5;3;2010;54;54;D;Dominada ;NA;NA
SP1;51B041;2;1;1;6;3;2012;5;5;N;Normal;17,9;27,4
SP1;51B041;2;1;1;6;3;2012;11;11;H;Dominante;24,3;31,4
SP1;51B041;2;1;1;6;3;2012;17;17;D;Dominada ;5,1;NA
SP1;51B041;2;1;1;6;3;2012;23;23;N;Normal;17,7;NA
SP1;51B041;2;1;1;6;3;2012;29;29;O;Tombada (solo);7,2;NA
SP1;51B041;2;1;1;6;3;2012;35;35;N;Normal;12,3;NA
SP1;51B041;2;1;1;6;3;2012;41;41;N;Normal;11,8;NA
SP1;51B041;2;1;1;6;3;2012;47;47;F;Falha Plantio;NA;NA
SP1;51B041;2;1;1;6;3;2012;53;53;N;Normal;18,1;NA
SP1;51B042;1;2;1;1;3;1999;5;5;N;Normal;5,900000095;10
SP1;51B042;1;2;1;1;3;1999;11;11;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;1;1;3;1999;17;16;F;Falha Plantio;NA;NA
SP1;51B042;1;2;1;1;3;1999;23;22;H;Dominante;14,19999981;17,5
SP1;51B042;1;2;1;1;3;1999;29;28;N;Normal;7,300000191;NA
SP1;51B042;1;2;1;1;3;1999;35;32;N;Normal;9,600000381;NA
SP1;51B042;1;2;1;1;3;1999;41;38;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;1;1;3;1999;47;43;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;1;1;3;1999;53;48;N;Normal;5,900000095;NA
SP1;51B042;1;2;1;1;3;1999;59;54;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;1;2;3;2000;5;5;N;Normal;7,800000191;14,5
SP1;51B042;1;2;1;2;3;2000;11;11;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;1;2;3;2000;17;16;F;Falha Plantio;NA;NA
SP1;51B042;1;2;1;2;3;2000;23;22;H;Dominante;17,39999962;23,5
SP1;51B042;1;2;1;2;3;2000;29;28;N;Normal;9,300000191;NA
SP1;51B042;1;2;1;2;3;2000;35;32;N;Normal;13,30000019;NA
SP1;51B042;1;2;1;2;3;2000;41;38;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;1;2;3;2000;47;43;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;1;2;3;2000;53;48;N;Normal;7,599999905;NA
SP1;51B042;1;2;1;2;3;2000;59;54;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;1;3;3;2001;5;5;N;Normal;8,899999619;14,89999962
SP1;51B042;1;2;1;3;3;2001;11;11;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;1;3;3;2001;17;16;F;Falha Plantio;NA;NA
SP1;51B042;1;2;1;3;3;2001;23;22;H;Dominante;19,70000076;24,89999962
SP1;51B042;1;2;1;3;3;2001;29;28;N;Normal;10,10000038;NA
SP1;51B042;1;2;1;3;3;2001;35;32;N;Normal;15,39999962;NA
SP1;51B042;1;2;1;3;3;2001;41;38;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;1;3;3;2001;47;43;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;1;3;3;2001;53;48;N;Normal;8,199999809;NA
SP1;51B042;1;2;1;3;3;2001;59;54;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;1;4;3;2002;5;5;N;Normal;9,300000191;16
SP1;51B042;1;2;1;4;3;2002;11;11;F;Falha Plantio;NA;NA
SP1;51B042;1;2;1;4;3;2002;17;16;F;Falha Plantio;NA;NA
SP1;51B042;1;2;1;4;3;2002;23;22;H;Dominante;21,70000076;28,70000076
SP1;51B042;1;2;1;4;3;2002;29;28;N;Normal;10,39999962;NA
SP1;51B042;1;2;1;4;3;2002;35;32;N;Normal;16,60000038;NA
SP1;51B042;1;2;1;4;3;2002;41;38;F;Falha Plantio;NA;NA
SP1;51B042;1;2;1;4;3;2002;47;43;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;1;4;3;2002;53;48;N;Normal;8,300000191;NA
SP1;51B042;1;2;1;4;3;2002;59;54;F;Falha Plantio;NA;NA
SP1;51B042;1;2;1;5;3;2003;5;5;N;Normal;9,699999809;16,89999962
SP1;51B042;1;2;1;5;3;2003;11;11;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;1;5;3;2003;17;16;F;Falha Plantio;NA;NA
SP1;51B042;1;2;1;5;3;2003;23;22;H;Dominante;23,20000076;29,79999924
SP1;51B042;1;2;1;5;3;2003;29;28;N;Normal;10,69999981;NA
SP1;51B042;1;2;1;5;3;2003;35;32;N;Normal;17,70000076;NA
SP1;51B042;1;2;1;5;3;2003;41;38;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;1;5;3;2003;47;43;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;1;5;3;2003;53;48;N;Normal;8,600000381;NA
SP1;51B042;1;2;1;5;3;2003;59;54;F;Falha Plantio;NA;NA
SP1;51B042;1;2;1;6;3;2004;5;5;N;Normal;13,5;16,4
SP1;51B042;1;2;1;6;3;2004;11;11;F;Falha Plantio;NA;NA
SP1;51B042;1;2;1;6;3;2004;17;16;F;Falha Plantio;NA;NA
SP1;51B042;1;2;1;6;3;2004;23;22;H;Dominante;24,7;31,6
SP1;51B042;1;2;1;6;3;2004;29;28;N;Normal;11;NA
SP1;51B042;1;2;1;6;3;2004;35;32;N;Normal;18,2;NA
SP1;51B042;1;2;1;6;3;2004;41;38;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;1;6;3;2004;47;43;T;Falha Brotacao ;NA;NA
SP1;51B042;1;2;1;6;3;2004;53;48;N;Normal;8,7;NA
SP1;51B042;1;2;1;6;3;2004;59;54;F;Falha Plantio;NA;NA
SP1;51B042;2;1;1;2;3;2007;5;5;N;Normal;11,7;15,6
SP1;51B042;2;1;1;2;3;2007;11;11;N;Normal;9,2;NA
SP1;51B042;2;1;1;2;3;2007;17;17;N;Normal;10,8;NA
SP1;51B042;2;1;1;2;3;2007;23;23;N;Normal;9,2;NA
SP1;51B042;2;1;1;2;3;2007;29;29;N;Normal;10,3;NA
SP1;51B042;2;1;1;2;3;2007;35;35;H;Dominante;12,6;15,5
SP1;51B042;2;1;1;2;3;2007;41;41;N;Normal;10,9;NA
SP1;51B042;2;1;1;2;3;2007;47;47;N;Normal;10,2;NA
SP1;51B042;2;1;1;2;3;2007;53;53;N;Normal;7,4;NA
SP1;51B042;2;1;1;3;3;2008;4;4;N;Normal;13,5;20
SP1;51B042;2;1;1;3;3;2008;10;10;N;Normal;12,8;19
SP1;51B042;2;1;1;3;3;2008;16;16;N;Normal;12;NA
SP1;51B042;2;1;1;3;3;2008;22;22;N;Normal;12,3;NA
SP1;51B042;2;1;1;3;3;2008;28;28;F;Falha Plantio;NA;NA
SP1;51B042;2;1;1;3;3;2008;34;34;N;Normal;11,1;NA
SP1;51B042;2;1;1;3;3;2008;40;40;N;Normal;13;NA
SP1;51B042;2;1;1;3;3;2008;46;46;N;Normal;13,5;NA
SP1;51B042;2;1;1;3;3;2008;52;52;H;Dominante;15,7;20,5
SP1;51B042;2;1;1;4;3;2009;3;3;N;Normal;15,6;25,3
SP1;51B042;2;1;1;4;3;2009;9;9;N;Normal;15;24,4
SP1;51B042;2;1;1;4;3;2009;15;15;N;Normal;11,7;NA
SP1;51B042;2;1;1;4;3;2009;21;21;N;Normal;14,2;NA
SP1;51B042;2;1;1;4;3;2009;27;27;N;Normal;14,7;NA
SP1;51B042;2;1;1;4;3;2009;33;33;N;Normal;14,7;NA
SP1;51B042;2;1;1;4;3;2009;39;39;N;Normal;15,4;NA
SP1;51B042;2;1;1;4;3;2009;45;45;N;Normal;13,5;NA
SP1;51B042;2;1;1;4;3;2009;51;51;N;Normal;14,1;NA
SP1;51B042;2;1;1;5;3;2010;2;2;H;Dominante;18,4;28,5
SP1;51B042;2;1;1;5;3;2010;8;8;N;Normal;18,4;28,4
SP1;51B042;2;1;1;5;3;2010;14;14;N;Normal;15,8;NA
SP1;51B042;2;1;1;5;3;2010;20;20;N;Normal;13,6;NA
SP1;51B042;2;1;1;5;3;2010;26;26;N;Normal;14,7;NA
SP1;51B042;2;1;1;5;3;2010;32;32;N;Normal;9,5;NA
SP1;51B042;2;1;1;5;3;2010;38;38;N;Normal;18,4;NA
SP1;51B042;2;1;1;5;3;2010;44;44;N;Normal;17,6;NA
SP1;51B042;2;1;1;5;3;2010;50;50;H;Dominante;18,6;28,5
SP1;51B042;2;1;1;6;3;2012;1;1;N;Normal;16,9;28,5
SP1;51B042;2;1;1;6;3;2012;7;7;N;Normal;15,2;27
SP1;51B042;2;1;1;6;3;2012;13;13;N;Normal;18,4;NA
SP1;51B042;2;1;1;6;3;2012;19;19;N;Normal;18,1;NA
SP1;51B042;2;1;1;6;3;2012;25;25;N;Normal;14,8;NA
SP1;51B042;2;1;1;6;3;2012;31;31;N;Normal;17,7;NA
SP1;51B042;2;1;1;6;3;2012;37;37;N;Normal;8,1;NA
SP1;51B042;2;1;1;6;3;2012;43;43;N;Normal;18,5;NA
SP1;51B042;2;1;1;6;3;2012;49;49;N;Normal;15,5;NA
SP1;51B042;2;1;1;6;3;2012;55;55;N;Normal;19,6;NA
SP1;51B043;2;1;1;2;3;1999;1;1;N;Normal;8,800000191;15
SP1;51B043;2;1;1;2;3;1999;7;7;N;Normal;14,19999981;NA
SP1;51B043;2;1;1;2;3;1999;13;13;H;Dominante;14,69999981;21,5
SP1;51B043;2;1;1;2;3;1999;19;19;N;Normal;11;NA
SP1;51B043;2;1;1;2;3;1999;25;25;N;Normal;12,30000019;NA
SP1;51B043;2;1;1;2;3;1999;31;31;N;Normal;7,5;NA
SP1;51B043;2;1;1;2;3;1999;37;37;N;Normal;11,80000019;NA
SP1;51B043;2;1;1;2;3;1999;43;43;N;Normal;12,19999981;NA
SP1;51B043;2;1;1;2;3;1999;49;49;N;Normal;10,10000038;NA
SP1;51B043;2;1;1;2;3;1999;55;55;N;Normal;12,60000038;NA
SP1;51B043;2;1;1;3;3;2000;6;6;N;Normal;10,80000019;19,5
SP1;51B043;2;1;1;3;3;2000;12;12;N;Normal;15,39999962;NA
SP1;51B043;2;1;1;3;3;2000;18;18;N;Normal;14,5;NA
SP1;51B043;2;1;1;3;3;2000;24;24;N;Normal;13,60000038;NA
SP1;51B043;2;1;1;3;3;2000;30;30;N;Normal;10,30000019;NA
SP1;51B043;2;1;1;3;3;2000;36;36;N;Normal;13,80000019;NA
SP1;51B043;2;1;1;3;3;2000;42;42;F;Falha Plantio;NA;NA
SP1;51B043;2;1;1;3;3;2000;48;48;N;Normal;15,69999981;NA
SP1;51B043;2;1;1;3;3;2000;54;54;N;Normal;14,60000038;NA
SP1;51B043;2;1;1;4;3;2001;5;5;N;Normal;8,600000381;17,29999924
SP1;51B043;2;1;1;4;3;2001;11;11;N;Normal;16,79999924;NA
SP1;51B043;2;1;1;4;3;2001;17;17;N;Normal;12,30000019;NA
SP1;51B043;2;1;1;4;3;2001;23;23;N;Normal;9,399999619;NA
SP1;51B043;2;1;1;4;3;2001;29;29;N;Normal;16,60000038;NA
SP1;51B043;2;1;1;4;3;2001;35;35;N;Normal;11,19999981;NA
SP1;51B043;2;1;1;4;3;2001;41;41;N;Normal;9;NA
SP1;51B043;2;1;1;4;3;2001;47;47;N;Normal;16,39999962;NA
SP1;51B043;2;1;1;4;3;2001;53;53;N;Normal;12,39999962;NA
SP1;51B043;2;1;1;5;3;2002;4;4;N;Normal;12,69999981;24,29999924
SP1;51B043;2;1;1;5;3;2002;10;10;N;Normal;12,89999962;NA
SP1;51B043;2;1;1;5;3;2002;16;16;N;Normal;15,30000019;NA
SP1;51B043;2;1;1;5;3;2002;22;22;N;Normal;13,80000019;NA
SP1;51B043;2;1;1;5;3;2002;28;28;N;Normal;13,60000038;NA
SP1;51B043;2;1;1;5;3;2002;34;34;N;Normal;10,19999981;NA
SP1;51B043;2;1;1;5;3;2002;40;40;N;Normal;10,30000019;NA
SP1;51B043;2;1;1;5;3;2002;46;46;Q;Queb. acima 3m;10,30000019;NA
SP1;51B043;2;1;1;5;3;2002;52;52;N;Normal;12,10000038;NA
SP1;51B043;2;1;1;6;3;2003;3;3;N;Normal;14,80000019;26,5
SP1;51B043;2;1;1;6;3;2003;9;9;N;Normal;12,30000019;NA
SP1;51B043;2;1;1;6;3;2003;15;15;N;Normal;13,60000038;NA
SP1;51B043;2;1;1;6;3;2003;21;21;N;Normal;10,19999981;NA
SP1;51B043;2;1;1;6;3;2003;27;27;N;Normal;16,89999962;NA
SP1;51B043;2;1;1;6;3;2003;33;33;F;Falha Plantio;NA;NA
SP1;51B043;2;1;1;6;3;2003;39;39;N;Normal;12,80000019;NA
SP1;51B043;2;1;1;6;3;2003;45;45;N;Normal;16,39999962;NA
SP1;51B043;2;1;1;6;3;2003;51;51;N;Normal;14,89999962;NA
SP1;51B043;3;1;1;2;3;2006;2;2;N;Normal;10,3;13
SP1;51B043;3;1;1;2;3;2006;8;8;N;Normal;11,1;13,5
SP1;51B043;3;1;1;2;3;2006;14;14;N;Normal;6,2;10,3
SP1;51B043;3;1;1;2;3;2006;20;20;N;Normal;6,7;NA
SP1;51B043;3;1;1;2;3;2006;26;26;D;Dominada ;NA;NA
SP1;51B043;3;1;1;2;3;2006;32;32;F;Falha Plantio;NA;NA
SP1;51B043;3;1;1;2;3;2006;38;38;D;Dominada ;NA;NA
SP1;51B043;3;1;1;2;3;2006;44;44;H;Dominante;11,1;13,4
SP1;51B043;3;1;1;2;3;2006;50;50;N;Normal;10,4;NA
SP1;51B043;3;1;1;3;3;2007;1;1;N;Normal;11,8;16,5
SP1;51B043;3;1;1;3;3;2007;7;7;N;Normal;9;15,3
SP1;51B043;3;1;1;3;3;2007;13;13;N;Normal;12,7;19
SP1;51B043;3;1;1;3;3;2007;19;19;F;Falha Plantio;NA;NA
SP1;51B043;3;1;1;3;3;2007;25;25;N;Normal;11,9;NA
SP1;51B043;3;1;1;3;3;2007;31;31;N;Normal;11,6;NA
SP1;51B043;3;1;1;3;3;2007;37;37;F;Falha Plantio;NA;NA
SP1;51B043;3;1;1;3;3;2007;43;43;D;Dominada ;NA;NA
SP1;51B043;3;1;1;3;3;2007;49;49;F;Falha Plantio;NA;NA
SP1;51B043;3;1;1;3;3;2007;55;55;F;Falha Plantio;NA;NA
SP1;51B043;3;1;1;4;3;2008;6;6;N;Normal;11,3;18,8
SP1;51B043;3;1;1;4;3;2008;12;12;F;Falha Plantio;NA;NA
SP1;51B043;3;1;1;4;3;2008;18;18;N;Normal;14;NA
SP1;51B043;3;1;1;4;3;2008;24;24;N;Normal;9,8;NA
SP1;51B043;3;1;1;4;3;2008;30;30;F;Falha Plantio;NA;NA
SP1;51B043;3;1;1;4;3;2008;36;36;N;Normal;8,4;NA
SP1;51B043;3;1;1;4;3;2008;42;42;N;Normal;6,5;NA
SP1;51B043;3;1;1;4;3;2008;48;48;N;Normal;8,4;NA
SP1;51B043;3;1;1;4;3;2008;54;54;N;Normal;11,5;NA
SP1;51B043;3;1;1;5;3;2009;5;5;N;Normal;14,3;21,3
SP1;51B043;3;1;1;5;3;2009;11;11;H;Dominante;17,1;24
SP1;51B043;3;1;1;5;3;2009;17;17;N;Normal;11,8;NA
SP1;51B043;3;1;1;5;3;2009;23;23;F;Falha Plantio;NA;NA
SP1;51B043;3;1;1;5;3;2009;29;29;D;Dominada ;NA;NA
SP1;51B043;3;1;1;5;3;2009;35;35;N;Normal;14,1;NA
SP1;51B043;3;1;1;5;3;2009;41;41;N;Normal;6,1;NA
SP1;51B043;3;1;1;5;3;2009;47;47;N;Normal;9,8;NA
SP1;51B043;3;1;1;5;3;2009;53;53;N;Normal;16,9;NA
SP1;51B043;3;1;1;7;2;2010;4;4;N;Normal;13,3;20,5
SP1;51B043;3;1;1;7;2;2010;10;10;N;Normal;7,3;12,7
SP1;51B043;3;1;1;7;2;2010;16;16;N;Normal;6,5;NA
SP1;51B043;3;1;1;7;2;2010;22;22;N;Normal;14,6;NA
SP1;51B043;3;1;1;7;2;2010;28;28;F;Falha Plantio;NA;NA
SP1;51B043;3;1;1;7;2;2010;34;34;F;Falha Plantio;NA;NA
SP1;51B043;3;1;1;7;2;2010;40;40;N;Normal;13,8;NA
SP1;51B043;3;1;1;7;2;2010;46;46;N;Normal;6,7;NA
SP1;51B043;3;1;1;7;2;2010;52;52;F;Falha Plantio;NA;NA
SP1;51B043;3;2;1;1;3;2012;3;3;D;Dominada ;5,2;NA
SP1;51B043;3;2;1;1;3;2012;9;9;N;Normal;8;8,9
SP1;51B043;3;2;1;1;3;2012;15;15;D;Dominada ;5,5;NA
SP1;51B043;3;2;1;1;3;2012;21;21;H;Dominante;10;10,5
SP1;51B043;3;2;1;1;3;2012;27;27;D;Dominada ;1,9;NA
SP1;51B043;3;2;1;1;3;2012;33;33;N;Normal;6,9;NA
SP1;51B043;3;2;1;1;3;2012;39;39;D;Dominada ;5,7;NA
SP1;51B043;3;2;1;1;3;2012;45;44;D;Dominada ;5,2;NA
SP1;51B043;3;2;1;1;3;2012;51;50;F;Falha Plantio;NA;NA
SP1;51B043;3;2;1;1;3;2012;57;56;D;Dominada ;5,4;NA
SP1;51B043;3;2;1;1;3;2012;63;62;N;Normal;7,5;NA
SP1;51B043;3;2;1;2;3;2013;2;2;N;Normal;12,5;15
SP1;51B043;3;2;1;2;3;2013;8;8;N;Normal;8,1;10,7
SP1;51B043;3;2;1;2;3;2013;14;14;N;Normal;9,7;NA
SP1;51B043;3;2;1;2;3;2013;20;20;D;Dominada ;2,6;NA
SP1;51B043;3;2;1;2;3;2013;26;26;N;Normal;7,4;NA
SP1;51B043;3;2;1;2;3;2013;32;32;N;Normal;12,4;NA
SP1;51B043;3;2;1;2;3;2013;38;38;N;Normal;12,2;NA
SP1;51B043;3;2;1;2;3;2013;44;44;B;Bifur Abaixo ;7,9;NA
SP1;51B043;3;2;1;2;3;2013;50;49;F;Falha Plantio;NA;NA
SP1;51B043;3;2;1;2;3;2013;56;55;D;Dominada ;4,5;NA
SP1;51B043;3;2;1;2;3;2013;62;61;H;Dominante;15,5;16,5
SP1;51B044;3;1;1;2;3;2011;2;2;N;Normal;16,1;26,4
SP1;51B044;3;1;1;2;3;2011;8;8;N;Normal;14,1;25
SP1;51B044;3;1;1;2;3;2011;14;14;N;Normal;9;NA
SP1;51B044;3;1;1;2;3;2011;20;20;N;Normal;10,3;NA
SP1;51B044;3;1;1;2;3;2011;26;26;N;Normal;17,3;NA
SP1;51B044;3;1;1;2;3;2011;32;32;N;Normal;14,6;NA
SP1;51B044;3;1;1;2;3;2011;38;38;N;Normal;11,2;NA
SP1;51B044;3;1;1;2;3;2011;44;44;N;Normal;9,7;NA
SP1;51B044;3;1;1;2;3;2011;50;50;M;Morta ;6,7;NA
SP1;51B044;3;1;1;2;3;2011;56;56;N;Normal;9,1;NA
SP1;51B044;3;1;1;2;3;2011;62;62;N;Normal;17,4;NA
SP1;51B044;3;1;1;3;3;2012;2;2;N;Normal;16,6;27,3
SP1;51B044;3;1;1;3;3;2012;8;8;N;Normal;14,5;24,2
SP1;51B044;3;1;1;3;3;2012;14;14;N;Normal;9;NA
SP1;51B044;3;1;1;3;3;2012;20;20;N;Normal;10,3;NA
SP1;51B044;3;1;1;3;3;2012;26;26;N;Normal;17,8;NA
SP1;51B044;3;1;1;3;3;2012;32;32;N;Normal;15;NA
SP1;51B044;3;1;1;3;3;2012;38;38;N;Normal;11,2;NA
SP1;51B044;3;1;1;3;3;2012;44;44;N;Normal;9,7;NA
SP1;51B044;3;1;1;3;3;2012;50;50;F;Falha Plantio;NA;NA
SP1;51B044;3;1;1;3;3;2012;56;56;E;Seca ponteiro;9,1;NA
SP1;51B044;3;1;1;3;3;2012;62;62;O;Tombada (solo);17,9;NA
SP1;51B046;2;1;1;2;3;2000;1;1;N;Normal;15,10000038;21,5
SP1;51B046;2;1;1;2;3;2000;7;7;F;Falha Plantio;NA;NA
SP1;51B046;2;1;1;2;3;2000;13;13;F;Falha Plantio;NA;NA
SP1;51B046;2;1;1;2;3;2000;19;19;N;Normal;18,39999962;NA
SP1;51B046;2;1;1;2;3;2000;25;25;N;Normal;13,89999962;NA
SP1;51B046;2;1;1;2;3;2000;31;31;N;Normal;8,800000191;NA
SP1;51B046;2;1;1;2;3;2000;37;37;N;Normal;13,80000019;NA
SP1;51B046;2;1;1;2;3;2000;43;42;N;Normal;10,30000019;NA
